uniq_id,image_id,caption,image
294509,373730,A couple of people at a table touching wine glasses.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000373730.jpg
262977,345813,A black and white dog sitting  next to a frisbee.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000345813.jpg
297576,519899,Two boaters peddling in a paddle boat near the city. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000519899.jpg
317835,376882,A man sitting on a wooden bench near a train.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000376882.jpg
453498,150427,A plate full of food sitting on a table. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000150427.jpg
510935,515252,A beautiful woman walking along side of a white horse.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000515252.jpg
83420,352649,Two bathroom sinks next to each other in a restroom.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000352649.jpg
743105,241073,A man in a red jacket walking through snow on a mountain. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000241073.jpg
711299,176098,A red fire hydrant sitting next to a tree.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000176098.jpg
59829,212330,A man in the air parachuting during the day.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000212330.jpg
460893,90237,A man kneeling down to a bunch of surfboards.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000090237.jpg
541169,92032,a cat curls up on a bed ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000092032.jpg
149418,254194,some baseball players are playing baseball a batter and a catcher,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000254194.jpg
690926,33251,A man riding a motorcycle up a dirt hill.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000033251.jpg
116643,110581,A picture of an animal and a building.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000110581.jpg
657820,416300,There is a zebra in the shade under the tree.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000416300.jpg
766614,498729,"A daybed with a gym bag and other items on it
",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000498729.jpg
582072,224230,A young boy standing next to a bike near a body of water.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000224230.jpg
513517,101874,a cup of coffee next to a pastry on a paper towel ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000101874.jpg
545825,462406,A man is laying down while playing a video game.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000462406.jpg
284743,20720,"A table with a laptop, bag of coffee and cellphone on it.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000020720.jpg
427751,451980,A person standing on a beach flying kites on a beach.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000451980.jpg
484052,523026,Several horses grazing on a farm near a wooded fence. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000523026.jpg
555849,72626,A young lady holding a cake standing next to a little boy.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000072626.jpg
461435,213826,A water capable bus riding through a river.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000213826.jpg
456306,87064,"A table has potatoes, carrots, onions and broccoli.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000087064.jpg
110081,84902,A girl sits in a suitcase in the woods.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000084902.jpg
350065,478032,A city street filled with lots of traffic and trees.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000478032.jpg
602542,333433,A person on skis in the snow ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000333433.jpg
462429,59252,A group of people standing on top of a soccer field kicking balls around.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000059252.jpg
527603,91797,A bear and a zebra standing on the ground.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000091797.jpg
718266,334549,Someone doing a trick on their skate board,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000334549.jpg
539296,483059,A very tall clock mounted to the side of a building.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000483059.jpg
218184,207782,Two women walking in the rain holding a white umbrella. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000207782.jpg
755975,571803,Several cows standing and laying in a grassy field backed by trees.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000571803.jpg
440524,278293,A couch and suitcase in a small room.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000278293.jpg
134217,65938,A man is making bread in a brick style oven.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000065938.jpg
712076,239483,A couple of women standing next to each other near a motorcycle.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000239483.jpg
41817,32675,Army doctors prepping a medical area for use. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000032675.jpg
27110,485947,A peson standing next to a potted tree and a gazebo.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000485947.jpg
611517,90169,A girl is playing softball on a dirt field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000090169.jpg
148918,90225,A plant with green leaves and a cluster of little green flowers.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000090225.jpg
785885,535033,a woman and her dog hang out in her apartment ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000535033.jpg
210255,519493,A person on beach flying a kite against stormy sky.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000519493.jpg
441126,357113,A group of teddy bears in different styles and sizes on display.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000357113.jpg
307691,377450,a pair of tennis players on a tennis court.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000377450.jpg
612652,9778,a big building across from a pedestrian walk sign ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000009778.jpg
172345,93634,A workstation in an office with an iMac,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000093634.jpg
708228,244923,A very tall white clock tower sitting under a blue sky.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000244923.jpg
288389,390175,A giraffe is moving across an arid plain.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000390175.jpg
231335,272396,A woman flying a kite with her dog over a sandy field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000272396.jpg
208592,383029,Two men are shaking hands while others look on.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000383029.jpg
252540,107860,A door is opened to the inside of a bathroom.  ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000107860.jpg
74063,204075,A man carrying a bag wearing a suit in front of an entrance.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000204075.jpg
109851,6120,A boat anchored in a river near trees.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000006120.jpg
626322,354644,A train that is sitting on a train track.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000354644.jpg
476395,277188,A group of ambulances sitting next to each other.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000277188.jpg
654475,336991,an old antique store has fountains on display in strange colors.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000336991.jpg
406141,302503,The toilet is outside and it has been vandalized. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000302503.jpg
240642,83204,A baseball player winds his arm back to unleash the ball.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000083204.jpg
399686,335395,A person with shorts and checkered slip on sneakers standing on a skateboard.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000335395.jpg
565948,123878,"A pristine living area with a couch, chair, coffee table, fireplace and white rug, with dark wood floors.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000123878.jpg
38312,208327,Two cows standing on the side of dirt street next to a building,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000208327.jpg
158530,86065,A large group of people are enjoying a meal together. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000086065.jpg
715245,46260,Red truck with a blue tarp covering the bed of it. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000046260.jpg
526917,279169,A woman standing near baskets and crates of fruit.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000279169.jpg
787861,572001,some people eating a sandwich corn on the cob and drinking water ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000572001.jpg
530658,230484,A group of zebra standing on a grass covered field,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000230484.jpg
382165,196345,a collage of photos with a person wearing a suit and tie,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000196345.jpg
62161,386341,A large yellow double decker bus driving past a guy riding a bicycle.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000386341.jpg
254538,22123,An adorable little girl riding on top of a surfboard.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000022123.jpg
222623,8829,A persons foot is near a small kitten on some lawn.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000008829.jpg
599111,239427,THERE IS A LAPT TOP THAT IS SITTING ON THE BED,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000239427.jpg
434373,148344,A little girls stands on the sidewalk while flying a kite.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000148344.jpg
98211,7727,A man riding a white surfboard on a wave in the ocean.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000007727.jpg
460909,97217,a bathroom with a lot of white in it as well as a lot of towels ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000097217.jpg
613022,292752,some boats water people grass a hill and trees,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000292752.jpg
676748,170952,A group of people hanging out together in a room.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000170952.jpg
789565,307662,a stop sign sits under an awning ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000307662.jpg
761390,55712,The person is watching something on their phone.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000055712.jpg
226001,42404,A young man riding a skateboard on top of a cement block.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000042404.jpg
690124,509899,A parking lot filled with yellow school buses parked side by side.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000509899.jpg
440318,16759,A dog and a cat with their faces on each other,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000016759.jpg
